locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEGBENGL_10327	CDS	711				hypothetical protein
DEGBENGL_10328	CDS	261				hypothetical protein
DEGBENGL_10329	CDS	291				hypothetical protein
DEGBENGL_10330	CDS	174				hypothetical protein
DEGBENGL_10331	CDS	576	folE_5	3.5.4.16		GTP cyclohydrolase 1
DEGBENGL_10332	CDS	528				hypothetical protein
DEGBENGL_10333	tRNA	76				tRNA-Thr(tgt)
DEGBENGL_10334	tRNA	85				tRNA-Tyr(gta)
DEGBENGL_10335	CDS	1458				hypothetical protein
DEGBENGL_10336	CDS	312				hypothetical protein
DEGBENGL_10337	CDS	246				hypothetical protein
DEGBENGL_10338	CDS	237				hypothetical protein
DEGBENGL_10339	CDS	285				hypothetical protein
DEGBENGL_10340	CDS	1260				hypothetical protein
DEGBENGL_10341	CDS	162				hypothetical protein
DEGBENGL_10342	CDS	258				hypothetical protein
DEGBENGL_10343	CDS	1779				hypothetical protein
DEGBENGL_10344	CDS	381				hypothetical protein
DEGBENGL_10345	CDS	1182				hypothetical protein
DEGBENGL_10346	CDS	777	tssA_4	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
DEGBENGL_10347	CDS	480				hypothetical protein
DEGBENGL_10348	CDS	930				hypothetical protein
DEGBENGL_10349	CDS	498				hypothetical protein
DEGBENGL_10350	CDS	711				hypothetical protein
DEGBENGL_10351	CDS	300				hypothetical protein
DEGBENGL_10352	CDS	621				hypothetical protein
DEGBENGL_10353	CDS	588				hypothetical protein
DEGBENGL_10354	CDS	306				hypothetical protein
DEGBENGL_10355	CDS	858				hypothetical protein
DEGBENGL_10356	CDS	426				hypothetical protein
DEGBENGL_10357	CDS	342	whiB_4			Transcriptional regulator WhiB
DEGBENGL_10358	CDS	441				hypothetical protein
DEGBENGL_10359	CDS	396				hypothetical protein
DEGBENGL_10360	CDS	189				hypothetical protein
DEGBENGL_10361	CDS	486				hypothetical protein
DEGBENGL_10362	CDS	651				hypothetical protein
DEGBENGL_10363	CDS	489				hypothetical protein
DEGBENGL_10364	CDS	888				hypothetical protein
DEGBENGL_10365	CDS	570				hypothetical protein
DEGBENGL_10366	CDS	483				hypothetical protein
DEGBENGL_10367	CDS	243				hypothetical protein
DEGBENGL_10368	CDS	396				hypothetical protein
DEGBENGL_10369	CDS	759				hypothetical protein
DEGBENGL_10370	CDS	282				hypothetical protein
DEGBENGL_10371	CDS	414				hypothetical protein
DEGBENGL_10372	CDS	1812				hypothetical protein
DEGBENGL_10373	CDS	213				hypothetical protein
DEGBENGL_10374	CDS	561				hypothetical protein
DEGBENGL_10375	CDS	393				hypothetical protein
DEGBENGL_10376	CDS	207				hypothetical protein
DEGBENGL_10377	CDS	408				hypothetical protein
DEGBENGL_10378	CDS	318				hypothetical protein
DEGBENGL_10379	CDS	864	petC_6	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
DEGBENGL_10380	CDS	924				hypothetical protein
DEGBENGL_10381	CDS	249				hypothetical protein
DEGBENGL_10382	CDS	429				hypothetical protein
DEGBENGL_10383	CDS	1242				hypothetical protein
DEGBENGL_10384	CDS	162				hypothetical protein
DEGBENGL_10385	tRNA	91				tRNA-Ser(gct)
DEGBENGL_10386	CDS	207				hypothetical protein
DEGBENGL_10387	CDS	186				hypothetical protein
DEGBENGL_10388	CDS	1029				hypothetical protein
DEGBENGL_10389	tRNA	74				tRNA-Lys(ctt)
DEGBENGL_10390	CDS	891	gatY	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit GatY
DEGBENGL_10391	CDS	2103	dxs_15	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
DEGBENGL_10392	CDS	255				hypothetical protein
DEGBENGL_10393	CDS	1554	glpK_2	2.7.1.30	COG0554	Glycerol kinase
DEGBENGL_10394	CDS	231				hypothetical protein
DEGBENGL_10395	CDS	582				hypothetical protein
DEGBENGL_10396	CDS	552	odhA_3	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
DEGBENGL_10397	CDS	843				hypothetical protein
DEGBENGL_10398	CDS	345				hypothetical protein
DEGBENGL_10399	CDS	312			COG0051	30S ribosomal protein S10
DEGBENGL_10400	CDS	624				hypothetical protein
DEGBENGL_10401	CDS	366	rimP_2			Ribosome maturation factor RimP
DEGBENGL_10402	CDS	582				hypothetical protein
DEGBENGL_10403	CDS	1101		6.2.1.40	COG0318	4-hydroxybutyrate--CoA ligase 2
DEGBENGL_10404	CDS	2442				hypothetical protein
DEGBENGL_10405	CDS	723				hypothetical protein
DEGBENGL_10406	CDS	471				hypothetical protein
DEGBENGL_10407	CDS	702				hypothetical protein
DEGBENGL_10408	CDS	486				hypothetical protein
DEGBENGL_10409	CDS	1323				hypothetical protein
DEGBENGL_10410	CDS	393				hypothetical protein
DEGBENGL_10411	CDS	840				hypothetical protein
DEGBENGL_10412	CDS	222				hypothetical protein
DEGBENGL_10413	CDS	300				hypothetical protein
DEGBENGL_10414	CDS	675				hypothetical protein
DEGBENGL_10415	CDS	759				hypothetical protein
DEGBENGL_10416	CDS	195				hypothetical protein
DEGBENGL_10417	CDS	258				hypothetical protein
DEGBENGL_10418	CDS	141				hypothetical protein
DEGBENGL_10419	CDS	432				hypothetical protein
DEGBENGL_10420	CDS	627				hypothetical protein
DEGBENGL_10421	CDS	699				hypothetical protein
DEGBENGL_10422	CDS	594				hypothetical protein
DEGBENGL_10423	CDS	1200				hypothetical protein
DEGBENGL_10424	tRNA	73				tRNA-Thr(cgt)
DEGBENGL_10425	CDS	894				hypothetical protein
DEGBENGL_10426	CDS	363				hypothetical protein
DEGBENGL_10427	CDS	930				hypothetical protein
DEGBENGL_10428	CDS	579				hypothetical protein
DEGBENGL_10429	CDS	624				hypothetical protein
DEGBENGL_10430	CDS	1272				hypothetical protein
DEGBENGL_10431	CDS	264	livG_5		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
DEGBENGL_10432	CDS	936				hypothetical protein
DEGBENGL_10433	CDS	231				hypothetical protein
DEGBENGL_10434	CDS	396				hypothetical protein
DEGBENGL_10435	CDS	333				hypothetical protein
DEGBENGL_10436	CDS	201			COG1500	Ribosome maturation protein SDO1 
DEGBENGL_10437	CDS	681	rrp4_2		COG1097	Exosome complex component Rrp4
DEGBENGL_10438	CDS	735		3.1.13.-	COG0689	Exosome complex component Rrp41
DEGBENGL_10439	CDS	1563	rpoC_9	2.7.7.6		DNA-directed RNA polymerase subunit beta'
DEGBENGL_10440	CDS	474				hypothetical protein
DEGBENGL_10441	CDS	705				hypothetical protein
DEGBENGL_10442	CDS	564				hypothetical protein
DEGBENGL_10443	CDS	783				hypothetical protein
DEGBENGL_10444	CDS	375				hypothetical protein
DEGBENGL_10445	CDS	882				hypothetical protein
DEGBENGL_10446	CDS	1206				hypothetical protein
DEGBENGL_10447	CDS	234				hypothetical protein
DEGBENGL_10448	CDS	1302	murE_2	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
DEGBENGL_10449	CDS	321	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
DEGBENGL_10450	CDS	1029				hypothetical protein
DEGBENGL_10451	CDS	1905	ade	3.5.4.2		Adenine deaminase
DEGBENGL_10452	CDS	1185				hypothetical protein
DEGBENGL_10453	CDS	120				hypothetical protein
DEGBENGL_10454	CDS	183				hypothetical protein
DEGBENGL_10455	CDS	219				hypothetical protein
DEGBENGL_10456	CDS	108				hypothetical protein
DEGBENGL_10457	CDS	171				hypothetical protein
DEGBENGL_10458	CDS	309				hypothetical protein
DEGBENGL_10459	CDS	408				hypothetical protein
DEGBENGL_10460	CDS	279				hypothetical protein
DEGBENGL_10461	CDS	279				hypothetical protein
DEGBENGL_10462	CDS	375			COG1136	putative ABC transporter ATP-binding protein
DEGBENGL_10463	CDS	273				hypothetical protein
DEGBENGL_10464	CDS	1077				hypothetical protein
DEGBENGL_10465	CDS	249				hypothetical protein
DEGBENGL_10466	CDS	240				hypothetical protein
DEGBENGL_10467	CDS	723				hypothetical protein
DEGBENGL_10468	CDS	336				hypothetical protein
DEGBENGL_10469	CDS	624				hypothetical protein
DEGBENGL_10470	CDS	171				hypothetical protein
DEGBENGL_10471	CDS	219				hypothetical protein
DEGBENGL_10472	CDS	159				hypothetical protein
DEGBENGL_10473	CDS	1842				hypothetical protein
DEGBENGL_10474	CDS	426				hypothetical protein
DEGBENGL_10475	CDS	576				hypothetical protein
DEGBENGL_10476	CDS	1971				hypothetical protein
DEGBENGL_10477	CDS	918	miaA	2.5.1.75		tRNA dimethylallyltransferase
DEGBENGL_10478	CDS	171				hypothetical protein
DEGBENGL_10479	CDS	441				hypothetical protein
DEGBENGL_10480	CDS	360				hypothetical protein
DEGBENGL_10481	CDS	213				hypothetical protein
DEGBENGL_10482	CDS	321				hypothetical protein
DEGBENGL_10483	CDS	1245	recC	3.1.11.5		RecBCD enzyme subunit RecC
DEGBENGL_10484	CDS	468				hypothetical protein
DEGBENGL_10485	CDS	186				hypothetical protein
DEGBENGL_10486	CDS	1311	gluQ_6	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
DEGBENGL_10487	CDS	777		4.2.1.141		putative 2-keto-3-deoxyxylonate dehydratase
DEGBENGL_10488	CDS	348	ald_5	1.4.1.1	COG0686	Alanine dehydrogenase
DEGBENGL_10489	CDS	309				hypothetical protein
DEGBENGL_10490	CDS	1383				hypothetical protein
DEGBENGL_10491	tRNA	75				tRNA-Met(cat)
DEGBENGL_10492	tRNA	76				tRNA-Val(gac)
DEGBENGL_10493	CDS	651				hypothetical protein
DEGBENGL_10494	CDS	498				hypothetical protein
DEGBENGL_10495	CDS	942				hypothetical protein
DEGBENGL_10496	CDS	759				hypothetical protein
DEGBENGL_10497	CDS	600				hypothetical protein
DEGBENGL_10498	CDS	1122				hypothetical protein
DEGBENGL_10499	CDS	807	hchA	3.5.1.124		Protein/nucleic acid deglycase HchA
DEGBENGL_10500	CDS	501				hypothetical protein
DEGBENGL_10501	CDS	294				hypothetical protein
DEGBENGL_10502	CDS	1872				hypothetical protein
DEGBENGL_10503	CDS	237				hypothetical protein
DEGBENGL_10504	CDS	612				hypothetical protein
DEGBENGL_10505	CDS	474				hypothetical protein
DEGBENGL_10506	CDS	993				hypothetical protein
DEGBENGL_10507	CDS	396	dapE_4	3.5.1.18		Succinyl-diaminopimelate desuccinylase
DEGBENGL_10508	CDS	231				hypothetical protein
DEGBENGL_10509	CDS	492				hypothetical protein
DEGBENGL_10510	CDS	603				hypothetical protein
DEGBENGL_10511	CDS	552				hypothetical protein
DEGBENGL_10512	CDS	405				hypothetical protein
DEGBENGL_10513	CDS	177				hypothetical protein
DEGBENGL_10514	CDS	270				hypothetical protein
DEGBENGL_10515	CDS	162				hypothetical protein
DEGBENGL_10516	CDS	567				hypothetical protein
DEGBENGL_10517	CDS	1266				hypothetical protein
DEGBENGL_10518	CDS	2289	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
DEGBENGL_10519	CDS	198				hypothetical protein
DEGBENGL_10520	CDS	228				hypothetical protein
DEGBENGL_10521	CDS	420				hypothetical protein
DEGBENGL_10522	CDS	129				hypothetical protein
DEGBENGL_10523	CDS	279				hypothetical protein
DEGBENGL_10524	tRNA	78				tRNA-Glu(ctc)
DEGBENGL_10525	CDS	819				hypothetical protein
DEGBENGL_10526	CDS	525				hypothetical protein
DEGBENGL_10527	CDS	741				hypothetical protein
DEGBENGL_10528	CDS	741				hypothetical protein
DEGBENGL_10529	CDS	939	gshB	6.3.2.3		Glutathione synthetase
DEGBENGL_10530	CDS	330				hypothetical protein
DEGBENGL_10531	CDS	372				hypothetical protein
DEGBENGL_10532	CDS	804	mhpD_6	4.2.1.80		2-keto-4-pentenoate hydratase
DEGBENGL_10533	CDS	810	arcR_2			putative HTH-type transcriptional regulator ArcR
DEGBENGL_10534	CDS	159				hypothetical protein
DEGBENGL_10535	CDS	681				hypothetical protein
DEGBENGL_10536	CDS	525	hemC	2.5.1.61		Porphobilinogen deaminase
DEGBENGL_10537	CDS	771				hypothetical protein
DEGBENGL_10538	CDS	321				hypothetical protein
DEGBENGL_10539	CDS	939				hypothetical protein
DEGBENGL_10540	CDS	1410				hypothetical protein
DEGBENGL_10541	CDS	1392				hypothetical protein
DEGBENGL_10542	CDS	513				hypothetical protein
DEGBENGL_10543	CDS	348				hypothetical protein
DEGBENGL_10544	CDS	1581				hypothetical protein
DEGBENGL_10545	CDS	549				hypothetical protein
DEGBENGL_10546	CDS	612				hypothetical protein
DEGBENGL_10547	CDS	432				hypothetical protein
DEGBENGL_10548	CDS	195				hypothetical protein
DEGBENGL_10549	CDS	537				hypothetical protein
DEGBENGL_10550	CDS	231				hypothetical protein
DEGBENGL_10551	CDS	171				hypothetical protein
DEGBENGL_10552	CDS	393				hypothetical protein
DEGBENGL_10553	CDS	429				hypothetical protein
DEGBENGL_10554	CDS	321				hypothetical protein
DEGBENGL_10555	CDS	243				hypothetical protein
DEGBENGL_10556	CDS	213				hypothetical protein
DEGBENGL_10557	CDS	450				hypothetical protein
DEGBENGL_10558	CDS	159				hypothetical protein
DEGBENGL_10559	CDS	204				hypothetical protein
DEGBENGL_10560	CDS	465	ptfA		COG1762	PTS system fructose-specific EIIA component
DEGBENGL_10561	CDS	240	hpf_2			Ribosome hibernation promoting factor
DEGBENGL_10562	CDS	951	ala_2	1.4.1.1	COG2423	Alanine dehydrogenase
DEGBENGL_10563	CDS	432				hypothetical protein
DEGBENGL_10564	CDS	600				hypothetical protein
DEGBENGL_10565	CDS	771	scpA_6			Segregation and condensation protein A
DEGBENGL_10566	CDS	822				hypothetical protein
DEGBENGL_10567	CDS	513				hypothetical protein
DEGBENGL_10568	CDS	633				hypothetical protein
DEGBENGL_10569	CDS	606	pknD_5	2.7.11.1		Serine/threonine-protein kinase PknD
DEGBENGL_10570	CDS	396				hypothetical protein
DEGBENGL_10571	CDS	675				hypothetical protein
DEGBENGL_10572	CDS	207				hypothetical protein
DEGBENGL_10573	CDS	930				hypothetical protein
DEGBENGL_10574	CDS	375				hypothetical protein
DEGBENGL_10575	CDS	561				hypothetical protein
DEGBENGL_10576	CDS	1119	mshA_17	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DEGBENGL_10577	CDS	186				hypothetical protein
DEGBENGL_10578	CDS	141				hypothetical protein
DEGBENGL_10579	CDS	1032	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
DEGBENGL_10580	CDS	639				hypothetical protein
DEGBENGL_10581	CDS	690				hypothetical protein
DEGBENGL_10582	CDS	1239				hypothetical protein
DEGBENGL_10583	CDS	735				hypothetical protein
DEGBENGL_10584	tRNA	86				tRNA-Ser(tga)
DEGBENGL_10585	CDS	696				hypothetical protein
DEGBENGL_10586	CDS	996				hypothetical protein
DEGBENGL_10587	CDS	294				hypothetical protein
DEGBENGL_10588	CDS	1014				hypothetical protein
DEGBENGL_10589	CDS	294				hypothetical protein
DEGBENGL_10590	CDS	627				hypothetical protein
DEGBENGL_10591	CDS	375				hypothetical protein
DEGBENGL_10592	CDS	354				hypothetical protein
DEGBENGL_10593	CDS	279				hypothetical protein
DEGBENGL_10594	CDS	1128	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
DEGBENGL_10595	CDS	429				hypothetical protein
DEGBENGL_10596	CDS	867				hypothetical protein
DEGBENGL_10597	CDS	1434				hypothetical protein
DEGBENGL_10598	CDS	1200	iscS2_5	2.8.1.7	COG1104	Cysteine desulfurase IscS 2
DEGBENGL_10599	CDS	672				hypothetical protein
DEGBENGL_10600	CDS	228				hypothetical protein
DEGBENGL_10601	CDS	270				hypothetical protein
DEGBENGL_10602	CDS	1188	hcaD_5	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
DEGBENGL_10603	CDS	471				hypothetical protein
DEGBENGL_10604	CDS	1488				hypothetical protein
DEGBENGL_10605	CDS	1215	hcaD_6	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
DEGBENGL_10606	CDS	267				hypothetical protein
DEGBENGL_10607	CDS	249				hypothetical protein
DEGBENGL_10608	CDS	249				hypothetical protein
DEGBENGL_10609	CDS	357				hypothetical protein
DEGBENGL_10610	CDS	1215	norW_3	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
DEGBENGL_10611	CDS	489	rpoZ_2	2.7.7.6		DNA-directed RNA polymerase subunit omega
DEGBENGL_10612	CDS	468	gmk_4	2.7.4.8		Guanylate kinase
DEGBENGL_10613	CDS	1269				hypothetical protein
DEGBENGL_10614	CDS	261				hypothetical protein
DEGBENGL_10615	CDS	861				hypothetical protein
DEGBENGL_10616	CDS	795				hypothetical protein
DEGBENGL_10617	CDS	1386				hypothetical protein
DEGBENGL_10618	CDS	171				hypothetical protein
DEGBENGL_10619	CDS	1245	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
DEGBENGL_10620	CDS	645				hypothetical protein
DEGBENGL_10621	CDS	690				hypothetical protein
DEGBENGL_10622	CDS	330				hypothetical protein
DEGBENGL_10623	CDS	1440				hypothetical protein
DEGBENGL_10624	CDS	408				hypothetical protein
DEGBENGL_10625	CDS	930				hypothetical protein
DEGBENGL_10626	CDS	426				hypothetical protein
DEGBENGL_10627	CDS	798	cheB_4	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
DEGBENGL_10628	CDS	273				hypothetical protein
DEGBENGL_10629	CDS	219				hypothetical protein
DEGBENGL_10630	CDS	1374				hypothetical protein
DEGBENGL_10631	CDS	1353				hypothetical protein
DEGBENGL_10632	CDS	1452				hypothetical protein
DEGBENGL_10633	CDS	1548		6.2.1.40	COG0318	4-hydroxybutyrate--CoA ligase 2
DEGBENGL_10634	CDS	249				hypothetical protein
DEGBENGL_10635	CDS	204				hypothetical protein
DEGBENGL_10636	CDS	4644				hypothetical protein
DEGBENGL_10637	CDS	387	eif5a_2		COG0231	Translation initiation factor 5A
DEGBENGL_10638	CDS	1008				hypothetical protein
DEGBENGL_10639	CDS	933	surE1_2	3.1.3.5	COG0496	5'-nucleotidase SurE1
DEGBENGL_10640	CDS	501	trmY_1	2.1.1.257	COG1901	tRNA (pseudouridine(54)-N(1))-methyltransferase
DEGBENGL_10641	CDS	483			COG0541	Signal recognition particle 54 kDa protein
DEGBENGL_10642	CDS	780				hypothetical protein
DEGBENGL_10643	CDS	378				hypothetical protein
DEGBENGL_10644	CDS	1218				hypothetical protein
DEGBENGL_10645	CDS	207				hypothetical protein
DEGBENGL_10646	CDS	1056				hypothetical protein
DEGBENGL_10647	CDS	1494	napA_3	1.9.6.1		Periplasmic nitrate reductase
DEGBENGL_10648	CDS	966				hypothetical protein
DEGBENGL_10649	CDS	360				hypothetical protein
DEGBENGL_10650	CDS	384				hypothetical protein
DEGBENGL_10651	CDS	606				hypothetical protein
DEGBENGL_10652	CDS	582				hypothetical protein
DEGBENGL_10653	CDS	630				hypothetical protein
DEGBENGL_10654	CDS	408				hypothetical protein
DEGBENGL_10655	CDS	369				hypothetical protein
DEGBENGL_10656	CDS	222				hypothetical protein
DEGBENGL_10657	CDS	2565				hypothetical protein
DEGBENGL_10658	CDS	627				hypothetical protein
DEGBENGL_10659	CDS	555				hypothetical protein
DEGBENGL_10660	CDS	450				hypothetical protein
DEGBENGL_10661	CDS	2115				hypothetical protein
DEGBENGL_10662	CDS	828				hypothetical protein
DEGBENGL_10663	CDS	447				hypothetical protein
DEGBENGL_10664	CDS	459				hypothetical protein
DEGBENGL_10665	CDS	171				hypothetical protein
DEGBENGL_10666	CDS	747				hypothetical protein
DEGBENGL_10667	CDS	633				hypothetical protein
DEGBENGL_10668	CDS	693	rnc_3	3.1.26.3		Ribonuclease 3
DEGBENGL_10669	CDS	426	nusB			Transcription antitermination protein NusB
DEGBENGL_10670	CDS	180				hypothetical protein
DEGBENGL_10671	CDS	2007				hypothetical protein
DEGBENGL_10672	CDS	576				hypothetical protein
DEGBENGL_10673	CDS	714				hypothetical protein
DEGBENGL_10674	CDS	399				hypothetical protein
DEGBENGL_10675	rRNA	94				5S ribosomal RNA (partial)
DEGBENGL_10676	CDS	750	aglF_4	2.7.7.9	COG1209	UTP--glucose-1-phosphate uridylyltransferase AglF
DEGBENGL_10677	CDS	558				hypothetical protein
DEGBENGL_10678	CDS	921				hypothetical protein
DEGBENGL_10679	CDS	348				hypothetical protein
DEGBENGL_10680	CDS	423				hypothetical protein
DEGBENGL_10681	CDS	654				hypothetical protein
DEGBENGL_10682	CDS	225	secE_2			Protein translocase subunit SecE
DEGBENGL_10683	CDS	546	nusG_6			Transcription termination/antitermination protein NusG
DEGBENGL_10684	CDS	426			COG0080	50S ribosomal protein L11
DEGBENGL_10685	CDS	684	rpl1_2			50S ribosomal protein L1
DEGBENGL_10686	CDS	474				hypothetical protein
DEGBENGL_10687	CDS	666	dcd	3.5.4.13		dCTP deaminase, dUMP-forming
DEGBENGL_10688	CDS	645				hypothetical protein
DEGBENGL_10689	CDS	906				hypothetical protein
DEGBENGL_10690	tRNA	77				tRNA-Met(cat)
DEGBENGL_10691	CDS	2160				hypothetical protein
DEGBENGL_10692	CDS	318				hypothetical protein
DEGBENGL_10693	CDS	504				hypothetical protein
DEGBENGL_10694	CDS	462				hypothetical protein
DEGBENGL_10695	CDS	366				hypothetical protein
DEGBENGL_10696	CDS	432				hypothetical protein
DEGBENGL_10697	CDS	618				hypothetical protein
DEGBENGL_10698	CDS	288				hypothetical protein
DEGBENGL_10699	CDS	1077				hypothetical protein
DEGBENGL_10700	CDS	558				hypothetical protein
DEGBENGL_10701	CDS	354				hypothetical protein
DEGBENGL_10702	CDS	390				hypothetical protein
DEGBENGL_10703	CDS	387				hypothetical protein
DEGBENGL_10704	CDS	195				hypothetical protein
DEGBENGL_10705	CDS	585				hypothetical protein
DEGBENGL_10706	CDS	309				hypothetical protein
DEGBENGL_10707	CDS	1269	entS_3			Enterobactin exporter EntS
DEGBENGL_10708	CDS	567	orn_2	3.1.-.-		Oligoribonuclease
DEGBENGL_10709	CDS	705				hypothetical protein
DEGBENGL_10710	CDS	405				hypothetical protein
DEGBENGL_10711	CDS	384				hypothetical protein
DEGBENGL_10712	CDS	303				hypothetical protein
DEGBENGL_10713	CDS	321				hypothetical protein
DEGBENGL_10714	CDS	1389				hypothetical protein
DEGBENGL_10715	CDS	312				hypothetical protein
DEGBENGL_10716	CDS	390			COG0100	30S ribosomal protein S11
DEGBENGL_10717	CDS	621				hypothetical protein
DEGBENGL_10718	CDS	390				hypothetical protein
DEGBENGL_10719	CDS	513				hypothetical protein
DEGBENGL_10720	CDS	369				hypothetical protein
DEGBENGL_10721	CDS	516				hypothetical protein
DEGBENGL_10722	CDS	201				hypothetical protein
