locus_tag	ftype	length_bp	gene	EC_number	COG	product
PGLLGMOK_05540	CDS	627				hypothetical protein
PGLLGMOK_05541	CDS	213				hypothetical protein
PGLLGMOK_05542	CDS	243				hypothetical protein
PGLLGMOK_05543	CDS	270				hypothetical protein
PGLLGMOK_05544	CDS	852				hypothetical protein
PGLLGMOK_05545	CDS	516	dapA_3	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
PGLLGMOK_05546	CDS	1503		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
PGLLGMOK_05547	CDS	1353				hypothetical protein
PGLLGMOK_05548	CDS	363				hypothetical protein
PGLLGMOK_05549	CDS	318				hypothetical protein
PGLLGMOK_05550	rRNA	1469				16S ribosomal RNA
PGLLGMOK_05551	CDS	927				hypothetical protein
PGLLGMOK_05552	CDS	282				hypothetical protein
PGLLGMOK_05553	CDS	402				hypothetical protein
PGLLGMOK_05554	CDS	471				hypothetical protein
PGLLGMOK_05555	CDS	324				hypothetical protein
PGLLGMOK_05556	CDS	321				hypothetical protein
PGLLGMOK_05557	CDS	1443				hypothetical protein
PGLLGMOK_05558	CDS	564				hypothetical protein
PGLLGMOK_05559	CDS	234				hypothetical protein
PGLLGMOK_05560	CDS	255				hypothetical protein
PGLLGMOK_05561	CDS	378				hypothetical protein
PGLLGMOK_05562	CDS	1371	tolB_2			Tol-Pal system protein TolB
PGLLGMOK_05563	CDS	315				hypothetical protein
PGLLGMOK_05564	CDS	399				hypothetical protein
PGLLGMOK_05565	CDS	336				hypothetical protein
PGLLGMOK_05566	CDS	390	glmS_3	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
PGLLGMOK_05567	CDS	1452				hypothetical protein
PGLLGMOK_05568	CDS	2988	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
PGLLGMOK_05569	CDS	918				hypothetical protein
PGLLGMOK_05570	CDS	693				hypothetical protein
PGLLGMOK_05571	CDS	534				hypothetical protein
PGLLGMOK_05572	CDS	381				hypothetical protein
PGLLGMOK_05573	CDS	801				hypothetical protein
PGLLGMOK_05574	CDS	924	thiK_2	2.7.1.89		Thiamine kinase
PGLLGMOK_05575	CDS	798	COQ5_8	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PGLLGMOK_05576	CDS	837				hypothetical protein
PGLLGMOK_05577	CDS	807				hypothetical protein
PGLLGMOK_05578	CDS	159				hypothetical protein
PGLLGMOK_05579	CDS	567	ctaG_4			Cytochrome c oxidase assembly protein CtaG
PGLLGMOK_05580	CDS	1206	coxA2_4	1.9.3.1	COG0843	Cytochrome c oxidase polypeptide 1
PGLLGMOK_05581	CDS	174				hypothetical protein
PGLLGMOK_05582	CDS	726				hypothetical protein
PGLLGMOK_05583	CDS	1290	miaB_3	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
PGLLGMOK_05584	CDS	318			COG0541	Signal recognition particle 54 kDa protein
PGLLGMOK_05585	CDS	780				hypothetical protein
PGLLGMOK_05586	CDS	354				hypothetical protein
PGLLGMOK_05587	tRNA	77				tRNA-Arg(tcg)
PGLLGMOK_05588	CDS	219				hypothetical protein
PGLLGMOK_05589	CDS	1281				hypothetical protein
PGLLGMOK_05590	CDS	309				hypothetical protein
PGLLGMOK_05591	CDS	336				hypothetical protein
PGLLGMOK_05592	CDS	267				hypothetical protein
PGLLGMOK_05593	CDS	879				hypothetical protein
PGLLGMOK_05594	CDS	1032				hypothetical protein
PGLLGMOK_05595	CDS	966				hypothetical protein
PGLLGMOK_05596	CDS	435				hypothetical protein
PGLLGMOK_05597	rRNA	112				5S ribosomal RNA
PGLLGMOK_05598	rRNA	2942				23S ribosomal RNA
PGLLGMOK_05599	CDS	903				hypothetical protein
PGLLGMOK_05600	CDS	957		3.5.5.1	COG0388	Nitrilase
PGLLGMOK_05601	CDS	300	gmk_2	2.7.4.8		Guanylate kinase
PGLLGMOK_05602	CDS	459	rpoZ_2	2.7.7.6		DNA-directed RNA polymerase subunit omega
PGLLGMOK_05603	CDS	258				hypothetical protein
PGLLGMOK_05604	CDS	687				hypothetical protein
PGLLGMOK_05605	CDS	276				hypothetical protein
PGLLGMOK_05606	CDS	474				hypothetical protein
PGLLGMOK_05607	CDS	339				hypothetical protein
PGLLGMOK_05608	CDS	276			COG0185	30S ribosomal protein S19
PGLLGMOK_05609	CDS	411				hypothetical protein
PGLLGMOK_05610	CDS	408				hypothetical protein
PGLLGMOK_05611	CDS	1149	caiA_13	1.3.8.13		Crotonobetainyl-CoA reductase
PGLLGMOK_05612	CDS	789				hypothetical protein
PGLLGMOK_05613	CDS	792				hypothetical protein
PGLLGMOK_05614	CDS	738				hypothetical protein
PGLLGMOK_05615	CDS	258				hypothetical protein
PGLLGMOK_05616	CDS	783				hypothetical protein
PGLLGMOK_05617	CDS	651				hypothetical protein
PGLLGMOK_05618	CDS	594				hypothetical protein
PGLLGMOK_05619	CDS	198				hypothetical protein
PGLLGMOK_05620	CDS	222				hypothetical protein
PGLLGMOK_05621	CDS	1248				hypothetical protein
PGLLGMOK_05622	CDS	951	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
PGLLGMOK_05623	CDS	564				hypothetical protein
PGLLGMOK_05624	CDS	189				hypothetical protein
PGLLGMOK_05625	CDS	204				hypothetical protein
PGLLGMOK_05626	CDS	231				hypothetical protein
PGLLGMOK_05627	CDS	180				hypothetical protein
PGLLGMOK_05628	CDS	921				hypothetical protein
PGLLGMOK_05629	CDS	558	surA_3	5.2.1.8		Chaperone SurA
PGLLGMOK_05630	CDS	108				hypothetical protein
PGLLGMOK_05631	CDS	699				hypothetical protein
PGLLGMOK_05632	CDS	858				hypothetical protein
PGLLGMOK_05633	CDS	588				hypothetical protein
PGLLGMOK_05634	CDS	726				hypothetical protein
PGLLGMOK_05635	CDS	528				hypothetical protein
PGLLGMOK_05636	CDS	297				hypothetical protein
PGLLGMOK_05637	tRNA	75				tRNA-Val(gac)
PGLLGMOK_05638	CDS	126				hypothetical protein
PGLLGMOK_05639	CDS	693	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
PGLLGMOK_05640	CDS	480				hypothetical protein
PGLLGMOK_05641	CDS	276				hypothetical protein
PGLLGMOK_05642	CDS	207				hypothetical protein
PGLLGMOK_05643	CDS	327				hypothetical protein
PGLLGMOK_05644	CDS	1077				hypothetical protein
PGLLGMOK_05645	CDS	963				hypothetical protein
PGLLGMOK_05646	CDS	381				hypothetical protein
PGLLGMOK_05647	CDS	294				hypothetical protein
PGLLGMOK_05648	CDS	657				hypothetical protein
PGLLGMOK_05649	CDS	1461				hypothetical protein
PGLLGMOK_05650	CDS	180				hypothetical protein
PGLLGMOK_05651	CDS	123				hypothetical protein
PGLLGMOK_05652	CDS	687		1.1.1.374	COG0673	UDP-N-acetylglucosamine 3-dehydrogenase
PGLLGMOK_05653	CDS	573				hypothetical protein
PGLLGMOK_05654	CDS	1125				hypothetical protein
PGLLGMOK_05655	tRNA	76				tRNA-Trp(cca)
PGLLGMOK_05656	CDS	1095	tuf_3		COG5256	Elongation factor 1-alpha
PGLLGMOK_05657	CDS	261				hypothetical protein
PGLLGMOK_05658	CDS	207				hypothetical protein
PGLLGMOK_05659	CDS	357				hypothetical protein
PGLLGMOK_05660	CDS	858				hypothetical protein
PGLLGMOK_05661	CDS	240				hypothetical protein
PGLLGMOK_05662	CDS	459	mraZ_2			Transcriptional regulator MraZ
PGLLGMOK_05663	CDS	1239				hypothetical protein
PGLLGMOK_05664	CDS	447				hypothetical protein
PGLLGMOK_05665	CDS	2988				hypothetical protein
PGLLGMOK_05666	CDS	1695				hypothetical protein
PGLLGMOK_05667	CDS	444				hypothetical protein
PGLLGMOK_05668	CDS	1395	eis	2.3.1.-		N-acetyltransferase Eis
PGLLGMOK_05669	CDS	1110				hypothetical protein
PGLLGMOK_05670	CDS	339				hypothetical protein
PGLLGMOK_05671	CDS	381		2.5.-.-		Deoxyhypusine synthase-like protein
PGLLGMOK_05672	CDS	1320				hypothetical protein
PGLLGMOK_05673	CDS	921				hypothetical protein
PGLLGMOK_05674	CDS	459				hypothetical protein
PGLLGMOK_05675	CDS	975	aspS_5	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
PGLLGMOK_05676	CDS	222				hypothetical protein
PGLLGMOK_05677	CDS	594		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
PGLLGMOK_05678	CDS	1668				hypothetical protein
PGLLGMOK_05679	CDS	1128				hypothetical protein
PGLLGMOK_05680	CDS	495				hypothetical protein
PGLLGMOK_05681	CDS	444				hypothetical protein
PGLLGMOK_05682	CDS	600				hypothetical protein
PGLLGMOK_05683	CDS	882				hypothetical protein
PGLLGMOK_05684	CDS	306	ureB	3.5.1.5		Urease subunit beta
PGLLGMOK_05685	CDS	243				hypothetical protein
PGLLGMOK_05686	CDS	159				hypothetical protein
PGLLGMOK_05687	CDS	252				hypothetical protein
PGLLGMOK_05688	CDS	144				hypothetical protein
PGLLGMOK_05689	CDS	129				hypothetical protein
PGLLGMOK_05690	CDS	243				hypothetical protein
PGLLGMOK_05691	CDS	180				hypothetical protein
PGLLGMOK_05692	CDS	180				hypothetical protein
PGLLGMOK_05693	CDS	654				hypothetical protein
PGLLGMOK_05694	CDS	468				hypothetical protein
PGLLGMOK_05695	CDS	270				hypothetical protein
PGLLGMOK_05696	CDS	357				hypothetical protein
PGLLGMOK_05697	CDS	399				hypothetical protein
PGLLGMOK_05698	tmRNA	381	ssrA			transfer-messenger RNA, SsrA
PGLLGMOK_05699	CDS	498				hypothetical protein
PGLLGMOK_05700	CDS	117				hypothetical protein
PGLLGMOK_05701	CDS	465	groL_2			60 kDa chaperonin
PGLLGMOK_05702	CDS	318				hypothetical protein
PGLLGMOK_05703	CDS	810				hypothetical protein
PGLLGMOK_05704	CDS	186				hypothetical protein
PGLLGMOK_05705	CDS	138				hypothetical protein
PGLLGMOK_05706	CDS	249				hypothetical protein
PGLLGMOK_05707	CDS	405				hypothetical protein
PGLLGMOK_05708	CDS	1536	frc_11	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
PGLLGMOK_05709	CDS	1134	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PGLLGMOK_05710	CDS	612				hypothetical protein
PGLLGMOK_05711	CDS	216				hypothetical protein
PGLLGMOK_05712	CDS	216				hypothetical protein
PGLLGMOK_05713	CDS	1113				hypothetical protein
PGLLGMOK_05714	CDS	540				hypothetical protein
PGLLGMOK_05715	CDS	321				hypothetical protein
PGLLGMOK_05716	CDS	654	gloB_5	3.1.2.6		Hydroxyacylglutathione hydrolase
PGLLGMOK_05717	CDS	321				hypothetical protein
PGLLGMOK_05718	CDS	600				hypothetical protein
PGLLGMOK_05719	CDS	348				hypothetical protein
PGLLGMOK_05720	CDS	1176	caiA_14	1.3.8.13		Crotonobetainyl-CoA reductase
PGLLGMOK_05721	CDS	1518				hypothetical protein
PGLLGMOK_05722	CDS	198				hypothetical protein
PGLLGMOK_05723	CDS	1293				hypothetical protein
PGLLGMOK_05724	CDS	1521				hypothetical protein
PGLLGMOK_05725	CDS	798				hypothetical protein
PGLLGMOK_05726	CDS	540				hypothetical protein
PGLLGMOK_05727	CDS	645		3.2.2.-		G/T mismatches repair enzyme
PGLLGMOK_05728	CDS	837	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
PGLLGMOK_05729	CDS	1128	ftsZ1_4		COG0206	Cell division protein FtsZ 1
PGLLGMOK_05730	CDS	288				hypothetical protein
PGLLGMOK_05731	CDS	1395				hypothetical protein
PGLLGMOK_05732	CDS	615				hypothetical protein
PGLLGMOK_05733	CDS	519	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
PGLLGMOK_05734	CDS	1053	queA_2	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
PGLLGMOK_05735	CDS	240				hypothetical protein
PGLLGMOK_05736	CDS	255				hypothetical protein
PGLLGMOK_05737	CDS	1119				hypothetical protein
PGLLGMOK_05738	CDS	471				hypothetical protein
PGLLGMOK_05739	CDS	255				hypothetical protein
PGLLGMOK_05740	CDS	192				hypothetical protein
PGLLGMOK_05741	CDS	267			COG0186	30S ribosomal protein S17
PGLLGMOK_05742	CDS	369			COG0093	50S ribosomal protein L14
PGLLGMOK_05743	CDS	315				hypothetical protein
PGLLGMOK_05744	CDS	453				hypothetical protein
PGLLGMOK_05745	CDS	174				hypothetical protein
PGLLGMOK_05746	CDS	240				hypothetical protein
PGLLGMOK_05747	CDS	576				hypothetical protein
PGLLGMOK_05748	CDS	3471				hypothetical protein
PGLLGMOK_05749	CDS	462	argR_2			Arginine repressor
PGLLGMOK_05750	CDS	906	argF_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
PGLLGMOK_05751	CDS	1344				hypothetical protein
PGLLGMOK_05752	CDS	756				hypothetical protein
PGLLGMOK_05753	CDS	1104	tolB_3			Tol-Pal system protein TolB
PGLLGMOK_05754	CDS	225				hypothetical protein
PGLLGMOK_05755	CDS	195				hypothetical protein
PGLLGMOK_05756	CDS	969	ftsA			Cell division protein FtsA
PGLLGMOK_05757	CDS	861	aroC_4	4.2.3.5		Chorismate synthase
PGLLGMOK_05758	CDS	1245				hypothetical protein
PGLLGMOK_05759	CDS	1044	dxs_5	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
PGLLGMOK_05760	CDS	285				hypothetical protein
PGLLGMOK_05761	CDS	384				hypothetical protein
PGLLGMOK_05762	CDS	165				hypothetical protein
PGLLGMOK_05763	CDS	228				hypothetical protein
PGLLGMOK_05764	CDS	546				hypothetical protein
PGLLGMOK_05765	CDS	486				hypothetical protein
PGLLGMOK_05766	CDS	768				hypothetical protein
PGLLGMOK_05767	CDS	204				hypothetical protein
PGLLGMOK_05768	CDS	1332				hypothetical protein
PGLLGMOK_05769	CDS	321				hypothetical protein
PGLLGMOK_05770	CDS	1521		6.2.1.40	COG0318	4-hydroxybutyrate--CoA ligase 2
PGLLGMOK_05771	CDS	1230				hypothetical protein
PGLLGMOK_05772	CDS	420				hypothetical protein
PGLLGMOK_05773	CDS	1461				hypothetical protein
PGLLGMOK_05774	CDS	1683	atpA_8	7.1.2.2	COG1155	V-type ATP synthase alpha chain
PGLLGMOK_05775	CDS	486				hypothetical protein
PGLLGMOK_05776	CDS	846				hypothetical protein
PGLLGMOK_05777	CDS	486				hypothetical protein
PGLLGMOK_05778	CDS	1290				hypothetical protein
PGLLGMOK_05779	CDS	1458				hypothetical protein
PGLLGMOK_05780	CDS	291				hypothetical protein
PGLLGMOK_05781	CDS	561	petC_3	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
PGLLGMOK_05782	CDS	282				hypothetical protein
PGLLGMOK_05783	CDS	678		3.2.2.27		Uracil-DNA glycosylase
PGLLGMOK_05784	CDS	465				hypothetical protein
PGLLGMOK_05785	CDS	1026	dusB_5	1.3.1.-		tRNA-dihydrouridine synthase B
PGLLGMOK_05786	CDS	309				hypothetical protein
PGLLGMOK_05787	CDS	843	purQ_4	3.5.1.2		Phosphoribosylformylglycinamidine synthase subunit PurQ
PGLLGMOK_05788	CDS	1053				hypothetical protein
PGLLGMOK_05789	CDS	1068				hypothetical protein
PGLLGMOK_05790	CDS	708				hypothetical protein
PGLLGMOK_05791	CDS	705				hypothetical protein
PGLLGMOK_05792	CDS	1140	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
PGLLGMOK_05793	CDS	291		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
PGLLGMOK_05794	CDS	207				hypothetical protein
PGLLGMOK_05795	CDS	627				hypothetical protein
PGLLGMOK_05796	rRNA	112				5S ribosomal RNA
PGLLGMOK_05797	CDS	969				hypothetical protein
PGLLGMOK_05798	CDS	183				hypothetical protein
PGLLGMOK_05799	CDS	729				hypothetical protein
PGLLGMOK_05800	CDS	966				hypothetical protein
PGLLGMOK_05801	CDS	687				hypothetical protein
PGLLGMOK_05802	CDS	1161	FDC1	4.1.1.-		Ferulic acid decarboxylase 1
PGLLGMOK_05803	CDS	279				hypothetical protein
PGLLGMOK_05804	CDS	237				hypothetical protein
PGLLGMOK_05805	CDS	273				hypothetical protein
PGLLGMOK_05806	CDS	177				hypothetical protein
PGLLGMOK_05807	CDS	258				hypothetical protein
PGLLGMOK_05808	CDS	180				hypothetical protein
PGLLGMOK_05809	CDS	972	manB	5.4.2.8	COG1109	Phosphomannomutase
PGLLGMOK_05810	CDS	570	slmA_1			Nucleoid occlusion factor SlmA
PGLLGMOK_05811	CDS	417	pth_1	3.1.1.29	COG1990	Peptidyl-tRNA hydrolase
PGLLGMOK_05812	CDS	300				hypothetical protein
PGLLGMOK_05813	CDS	1173	metZ_7	2.5.1.-		O-succinylhomoserine sulfhydrylase
PGLLGMOK_05814	CDS	264				hypothetical protein
PGLLGMOK_05815	CDS	885				hypothetical protein
PGLLGMOK_05816	CDS	822				hypothetical protein
PGLLGMOK_05817	CDS	153				hypothetical protein
PGLLGMOK_05818	CDS	1254				hypothetical protein
PGLLGMOK_05819	CDS	378				hypothetical protein
PGLLGMOK_05820	CDS	1056				hypothetical protein
PGLLGMOK_05821	CDS	411				hypothetical protein
PGLLGMOK_05822	CDS	255				hypothetical protein
PGLLGMOK_05823	CDS	996				hypothetical protein
PGLLGMOK_05824	CDS	2514				hypothetical protein
PGLLGMOK_05825	CDS	1497				hypothetical protein
PGLLGMOK_05826	CDS	153				hypothetical protein
PGLLGMOK_05827	CDS	468				hypothetical protein
PGLLGMOK_05828	CDS	1023	radA		COG0468	DNA repair and recombination protein RadA
PGLLGMOK_05829	CDS	321				hypothetical protein
PGLLGMOK_05830	CDS	321				hypothetical protein
PGLLGMOK_05831	CDS	903				hypothetical protein
PGLLGMOK_05832	CDS	906				hypothetical protein
PGLLGMOK_05833	tRNA	75				tRNA-Asp(gtc)
PGLLGMOK_05834	CDS	111				hypothetical protein
PGLLGMOK_05835	CDS	879				hypothetical protein
PGLLGMOK_05836	CDS	123				hypothetical protein
PGLLGMOK_05837	CDS	438				hypothetical protein
PGLLGMOK_05838	CDS	1812	tfrA_5	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
PGLLGMOK_05839	CDS	330				hypothetical protein
PGLLGMOK_05840	CDS	909				hypothetical protein
PGLLGMOK_05841	CDS	711				hypothetical protein
PGLLGMOK_05842	CDS	1041				hypothetical protein
PGLLGMOK_05843	CDS	384				hypothetical protein
PGLLGMOK_05844	CDS	729	tfb_1		COG1372	Transcription initiation factor IIB
PGLLGMOK_05845	CDS	1170				hypothetical protein
PGLLGMOK_05846	CDS	1716				hypothetical protein
PGLLGMOK_05847	CDS	531				hypothetical protein
PGLLGMOK_05848	CDS	642				hypothetical protein
PGLLGMOK_05849	CDS	987				hypothetical protein
PGLLGMOK_05850	CDS	1275				hypothetical protein
PGLLGMOK_05851	CDS	561		5.2.1.8	COG1047	Putative FKBP-type peptidyl-prolyl cis-trans isomerase
PGLLGMOK_05852	CDS	1278				hypothetical protein
PGLLGMOK_05853	CDS	1611	pccB_7	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
PGLLGMOK_05854	CDS	1134	sufS_4	2.8.1.7	COG0520	Cysteine desulfurase
PGLLGMOK_05855	CDS	375				hypothetical protein
PGLLGMOK_05856	CDS	1317				hypothetical protein
PGLLGMOK_05857	CDS	531				hypothetical protein
PGLLGMOK_05858	CDS	252				hypothetical protein
PGLLGMOK_05859	CDS	525				hypothetical protein
PGLLGMOK_05860	CDS	465			COG1522	putative HTH-type transcriptional regulator
PGLLGMOK_05861	CDS	591				hypothetical protein
PGLLGMOK_05862	CDS	273				hypothetical protein
PGLLGMOK_05863	CDS	318				hypothetical protein
PGLLGMOK_05864	CDS	858				hypothetical protein
PGLLGMOK_05865	CDS	279				hypothetical protein
PGLLGMOK_05866	CDS	870				hypothetical protein
PGLLGMOK_05867	CDS	213				hypothetical protein
PGLLGMOK_05868	CDS	1083	hisC_3	2.6.1.9		Histidinol-phosphate aminotransferase
PGLLGMOK_05869	CDS	573				hypothetical protein
PGLLGMOK_05870	CDS	168				hypothetical protein
PGLLGMOK_05871	CDS	471				hypothetical protein
PGLLGMOK_05872	CDS	360				hypothetical protein
PGLLGMOK_05873	CDS	477				hypothetical protein
PGLLGMOK_05874	CDS	996				hypothetical protein
PGLLGMOK_05875	CDS	201	efp_4			Elongation factor P
PGLLGMOK_05876	CDS	1341	epmA	6.3.1.-		Elongation factor P--(R)-beta-lysine ligase
PGLLGMOK_05877	CDS	495	hdrB	1.5.1.3	COG0262	Dihydrofolate reductase HdrB
PGLLGMOK_05878	CDS	240	thyA_2	2.1.1.45		Thymidylate synthase
PGLLGMOK_05879	CDS	1074				hypothetical protein
PGLLGMOK_05880	CDS	726				hypothetical protein
PGLLGMOK_05881	CDS	705	ileS_3	6.1.1.5	COG0060	Isoleucine--tRNA ligase
PGLLGMOK_05882	CDS	150				hypothetical protein
PGLLGMOK_05883	CDS	651				hypothetical protein
PGLLGMOK_05884	CDS	399	rimP_3			Ribosome maturation factor RimP
PGLLGMOK_05885	CDS	243				hypothetical protein
PGLLGMOK_05886	CDS	360				hypothetical protein
PGLLGMOK_05887	CDS	891	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
PGLLGMOK_05888	CDS	912				hypothetical protein
PGLLGMOK_05889	CDS	1242	ilvD_3	4.2.1.9		Dihydroxy-acid dehydratase
PGLLGMOK_05890	CDS	1122				hypothetical protein
PGLLGMOK_05891	CDS	468				hypothetical protein
PGLLGMOK_05892	CDS	567				hypothetical protein
PGLLGMOK_05893	CDS	447				hypothetical protein
PGLLGMOK_05894	CDS	111				hypothetical protein
PGLLGMOK_05895	CDS	192				hypothetical protein
PGLLGMOK_05896	CDS	309				hypothetical protein
PGLLGMOK_05897	CDS	1422		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
PGLLGMOK_05898	CDS	663				hypothetical protein
PGLLGMOK_05899	CDS	402				hypothetical protein
PGLLGMOK_05900	CDS	453				hypothetical protein
PGLLGMOK_05901	CDS	1524				hypothetical protein
PGLLGMOK_05902	CDS	213				hypothetical protein
PGLLGMOK_05903	CDS	204				hypothetical protein
PGLLGMOK_05904	CDS	201				hypothetical protein
PGLLGMOK_05905	CDS	945				hypothetical protein
PGLLGMOK_05906	CDS	366				hypothetical protein
PGLLGMOK_05907	CDS	255				hypothetical protein
PGLLGMOK_05908	CDS	1179				hypothetical protein
PGLLGMOK_05909	CDS	1014				hypothetical protein
PGLLGMOK_05910	CDS	408				hypothetical protein
PGLLGMOK_05911	CDS	789		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
PGLLGMOK_05912	CDS	555				hypothetical protein
PGLLGMOK_05913	CDS	321				hypothetical protein
PGLLGMOK_05914	CDS	1542				hypothetical protein
PGLLGMOK_05915	CDS	261				hypothetical protein
PGLLGMOK_05916	CDS	576	glmU_5	2.7.7.23		Bifunctional protein GlmU
PGLLGMOK_05917	CDS	1692				hypothetical protein
PGLLGMOK_05918	CDS	333				hypothetical protein
PGLLGMOK_05919	CDS	204				hypothetical protein
PGLLGMOK_05920	CDS	294				hypothetical protein
PGLLGMOK_05921	rRNA	2319				23S ribosomal RNA (partial)
PGLLGMOK_05922	CDS	198				hypothetical protein
PGLLGMOK_05923	CDS	363				hypothetical protein
PGLLGMOK_05924	CDS	1506	menF_2	5.4.4.2		Isochorismate synthase MenF
PGLLGMOK_05925	CDS	564				hypothetical protein
PGLLGMOK_05926	CDS	246				hypothetical protein
PGLLGMOK_05927	CDS	318				hypothetical protein
PGLLGMOK_05928	CDS	687				hypothetical protein
PGLLGMOK_05929	CDS	264				hypothetical protein
PGLLGMOK_05930	CDS	1041				hypothetical protein
PGLLGMOK_05931	CDS	351				hypothetical protein
PGLLGMOK_05932	CDS	1035				hypothetical protein
PGLLGMOK_05933	CDS	750				hypothetical protein
PGLLGMOK_05934	CDS	489	ybeY	3.1.-.-		Endoribonuclease YbeY
PGLLGMOK_05935	CDS	861				hypothetical protein
PGLLGMOK_05936	CDS	252				hypothetical protein
PGLLGMOK_05937	CDS	1035	fba_2	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
PGLLGMOK_05938	CDS	306				hypothetical protein
PGLLGMOK_05939	CDS	342				hypothetical protein
PGLLGMOK_05940	CDS	750				hypothetical protein
PGLLGMOK_05941	CDS	309				hypothetical protein
PGLLGMOK_05942	CDS	468				hypothetical protein
PGLLGMOK_05943	CDS	978				hypothetical protein
PGLLGMOK_05944	tRNA	75				tRNA-Gly(tcc)
PGLLGMOK_05945	CDS	1125	gcvT_10	2.1.2.10	COG0404	putative aminomethyltransferase
PGLLGMOK_05946	CDS	444				hypothetical protein
PGLLGMOK_05947	CDS	672	mntR			HTH-type transcriptional regulator MntR
PGLLGMOK_05948	CDS	990				hypothetical protein
PGLLGMOK_05949	CDS	546	rhaD_20	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
